	params	logisticregression__C	logisticregression__l1_ratio	iteration0_mcc	iteration0_precision_recall_auc	iteration0_roc_auc	iteration1_mcc	iteration1_precision_recall_auc	iteration1_roc_auc	iteration2_mcc	iteration2_precision_recall_auc	iteration2_roc_auc	iteration3_mcc	iteration3_precision_recall_auc	iteration3_roc_auc	iteration4_mcc	iteration4_precision_recall_auc	iteration4_roc_auc	iteration5_mcc	iteration5_precision_recall_auc	iteration5_roc_auc	iteration6_mcc	iteration6_precision_recall_auc	iteration6_roc_auc	iteration7_mcc	iteration7_precision_recall_auc	iteration7_roc_auc	iteration8_mcc	iteration8_precision_recall_auc	iteration8_roc_auc	iteration9_mcc	iteration9_precision_recall_auc	iteration9_roc_auc	mean_mcc	std_mcc	mean_precision_recall_auc	std_precision_recall_auc	mean_roc_auc	std_roc_auc
10	{'logisticregression__C': 0.0001, 'logisticregression__l1_ratio': 1.0}	0.0001	1.0	0.020515248496555453	0.47766203703703697	0.4797979797979798	0.050251890762960605	0.5094907407407407	0.4797979797979798	-0.07537783614444091	0.46956018518518516	0.45959595959595956	-0.08206099398622181	0.4585648148148148	0.43939393939393934	0.0	0.48396990740740736	0.5	-0.07537783614444091	0.46956018518518516	0.45959595959595956	0.050251890762960605	0.5309027777777777	0.5202020202020202	0.0	0.5239004629629629	0.5202020202020202	-0.020515248496555453	0.5239004629629629	0.5202020202020202	-0.08206099398622181	0.4585648148148148	0.43939393939393934	-0.02143738787354042	0.05388082501172744	0.49060763888888886	0.02857391559895704	0.4818181818181818	0.032224878421563394
11	{'logisticregression__C': 0.001, 'logisticregression__l1_ratio': 0.0}	0.001	0.0	0.3476767476825577	0.7449006151102262	0.7727272727272727	0.22566773346211	0.5855961588124257	0.6313131313131313	0.41306611464517334	0.6872618447318197	0.7323232323232323	0.3057762147373361	0.6177157027064455	0.6994949494949495	0.41306611464517334	0.7855746193169393	0.7954545454545454	0.2631806779839076	0.6023315152387784	0.6565656565656566	0.3476767476825577	0.654109438672928	0.6843434343434343	0.21945812693651584	0.5106657385919838	0.5909090909090909	0.3476767476825577	0.6450494997836173	0.6818181818181819	0.2854496128592251	0.5664912195054295	0.6590909090909091	0.31686948383171143	0.06924540464879907	0.6399696352470594	0.08277179462203471	0.6904040404040404	0.06260951588116646
12	{'logisticregression__C': 0.001, 'logisticregression__l1_ratio': 0.1}	0.001	0.1	0.08206099398622181	0.5461805555555556	0.5606060606060606	0.050251890762960605	0.5094907407407407	0.4797979797979798	-0.020515248496555453	0.46956018518518516	0.45959595959595956	0.0	0.48396990740740736	0.5	-0.020515248496555453	0.46956018518518516	0.45959595959595956	0.0	0.47766203703703697	0.4797979797979798	0.0	0.5461805555555556	0.5606060606060606	0.050251890762960605	0.5239004629629629	0.5202020202020202	0.050251890762960605	0.5239004629629629	0.5202020202020202	-0.08206099398622181	0.46956018518518516	0.45959595959595956	0.01097251752957709	0.04793694988228822	0.5019965277777778	0.03161163647632777	0.4999999999999999	0.03926566932555758
13	{'logisticregression__C': 0.001, 'logisticregression__l1_ratio': 0.2}	0.001	0.2	0.0	0.5094907407407407	0.4797979797979798	-0.07537783614444091	0.47766203703703697	0.4797979797979798	-0.020515248496555453	0.47766203703703697	0.4797979797979798	0.050251890762960605	0.5309027777777777	0.5202020202020202	0.0	0.47766203703703697	0.4797979797979798	-0.020515248496555453	0.5094907407407407	0.4797979797979798	-0.08206099398622181	0.4585648148148148	0.43939393939393934	0.050251890762960605	0.5094907407407407	0.4797979797979798	0.050251890762960605	0.5175925925925925	0.5	0.020515248496555453	0.47766203703703697	0.4797979797979798	-0.0027198406338336365	0.048511434417824774	0.49461805555555555	0.023470698367146298	0.4818181818181818	0.02008947325276271
14	{'logisticregression__C': 0.001, 'logisticregression__l1_ratio': 0.3}	0.001	0.3	-0.020515248496555453	0.48396990740740736	0.5	0.08206099398622181	0.5461805555555556	0.5606060606060606	-0.020515248496555453	0.5175925925925925	0.5	0.0	0.4585648148148148	0.43939393939393934	-0.020515248496555453	0.5094907407407407	0.4797979797979798	0.08206099398622181	0.5309027777777777	0.5202020202020202	0.08206099398622181	0.5461805555555556	0.5606060606060606	-0.07537783614444091	0.48396990740740736	0.5	-0.07537783614444091	0.4585648148148148	0.43939393939393934	0.0	0.5094907407407407	0.4797979797979798	0.0033881564180117283	0.06028956680439428	0.5044907407407407	0.032413862066640826	0.497979797979798	0.041999908766364114
15	{'logisticregression__C': 0.001, 'logisticregression__l1_ratio': 0.4}	0.001	0.4	0.050251890762960605	0.5309027777777777	0.5202020202020202	-0.020515248496555453	0.47766203703703697	0.4797979797979798	-0.12309149097933272	0.4585648148148148	0.43939393939393934	0.0	0.5175925925925925	0.5	-0.08206099398622181	0.4585648148148148	0.43939393939393934	0.050251890762960605	0.5094907407407407	0.4797979797979798	-0.020515248496555453	0.48396990740740736	0.5	0.0	0.47766203703703697	0.4797979797979798	0.050251890762960605	0.5309027777777777	0.5202020202020202	-0.12309149097933272	0.4585648148148148	0.43939393939393934	-0.021851880064911636	0.06723053111895635	0.49038773148148146	0.029422471614528413	0.4797979797979798	0.031585291311942314
16	{'logisticregression__C': 0.001, 'logisticregression__l1_ratio': 0.5}	0.001	0.5	0.020515248496555453	0.5239004629629629	0.5202020202020202	-0.07537783614444091	0.47766203703703697	0.4797979797979798	0.050251890762960605	0.5094907407407407	0.4797979797979798	0.0	0.46956018518518516	0.45959595959595956	-0.07537783614444091	0.46956018518518516	0.45959595959595956	-0.07537783614444091	0.4585648148148148	0.43939393939393934	-0.07537783614444091	0.46956018518518516	0.45959595959595956	-0.020515248496555453	0.5239004629629629	0.5202020202020202	0.08206099398622181	0.5461805555555556	0.5606060606060606	0.0	0.5175925925925925	0.5	-0.016919845982858124	0.057701791756742636	0.4965972222222222	0.030830177527764263	0.4878787878787879	0.03712875084738108
17	{'logisticregression__C': 0.001, 'logisticregression__l1_ratio': 0.6}	0.001	0.6	-0.020515248496555453	0.46956018518518516	0.45959595959595956	-0.020515248496555453	0.5239004629629629	0.5202020202020202	-0.07537783614444091	0.4585648148148148	0.43939393939393934	-0.12309149097933272	0.4585648148148148	0.43939393939393934	-0.07537783614444091	0.46956018518518516	0.45959595959595956	0.08206099398622181	0.5372106481481481	0.5404040404040404	0.050251890762960605	0.5239004629629629	0.5202020202020202	0.050251890762960605	0.5461805555555556	0.5606060606060606	0.050251890762960605	0.5309027777777777	0.5202020202020202	-0.07537783614444091	0.4585648148148148	0.43939393939393934	-0.015743883013066277	0.0706082984776606	0.49769097222222214	0.03736485909131196	0.48989898989898994	0.04689693022620918
18	{'logisticregression__C': 0.001, 'logisticregression__l1_ratio': 0.7}	0.001	0.7	-0.07537783614444091	0.4585648148148148	0.43939393939393934	-0.07537783614444091	0.46956018518518516	0.45959595959595956	-0.020515248496555453	0.5239004629629629	0.5202020202020202	-0.020515248496555453	0.5239004629629629	0.5202020202020202	0.08206099398622181	0.5461805555555556	0.5606060606060606	-0.07537783614444091	0.48396990740740736	0.5	0.07537783614444091	0.5239004629629629	0.5202020202020202	0.0	0.4585648148148148	0.43939393939393934	0.08206099398622181	0.5372106481481481	0.5404040404040404	-0.020515248496555453	0.5094907407407407	0.4797979797979798	-0.004817942980610453	0.0643132841921898	0.5035243055555556	0.03302210478018923	0.497979797979798	0.04199990876636413
19	{'logisticregression__C': 0.001, 'logisticregression__l1_ratio': 0.8}	0.001	0.8	0.050251890762960605	0.5309027777777777	0.5202020202020202	-0.07537783614444091	0.48396990740740736	0.5	-0.020515248496555453	0.5175925925925925	0.5	0.0	0.4585648148148148	0.43939393939393934	0.0	0.5094907407407407	0.4797979797979798	0.050251890762960605	0.5239004629629629	0.5202020202020202	0.0	0.5461805555555556	0.5606060606060606	0.0	0.47766203703703697	0.4797979797979798	0.0	0.47766203703703697	0.4797979797979798	-0.12309149097933272	0.4585648148148148	0.43939393939393934	-0.011848079409440788	0.0526001097884254	0.498449074074074	0.031132440149864257	0.491919191919192	0.03712875084738108
20	{'logisticregression__C': 0.001, 'logisticregression__l1_ratio': 0.9}	0.001	0.9	-0.12309149097933272	0.4585648148148148	0.43939393939393934	0.050251890762960605	0.5372106481481481	0.5404040404040404	-0.07537783614444091	0.4585648148148148	0.43939393939393934	-0.08206099398622181	0.4585648148148148	0.43939393939393934	-0.020515248496555453	0.47766203703703697	0.4797979797979798	-0.07537783614444091	0.4585648148148148	0.43939393939393934	-0.12309149097933272	0.4585648148148148	0.43939393939393934	0.0	0.5239004629629629	0.5202020202020202	-0.07537783614444091	0.48396990740740736	0.5	-0.07537783614444091	0.47766203703703697	0.4797979797979798	-0.060001867825624576	0.05447547489446816	0.47932291666666665	0.028905502393455542	0.4717171717171717	0.0383306383050713
21	{'logisticregression__C': 0.001, 'logisticregression__l1_ratio': 1.0}	0.001	1.0	0.07537783614444091	0.5372106481481481	0.5404040404040404	0.050251890762960605	0.5309027777777777	0.5202020202020202	-0.08206099398622181	0.4585648148148148	0.43939393939393934	0.020515248496555453	0.47766203703703697	0.4797979797979798	0.050251890762960605	0.5239004629629629	0.5202020202020202	0.0	0.5461805555555556	0.5606060606060606	-0.12309149097933272	0.4585648148148148	0.43939393939393934	0.0	0.4585648148148148	0.43939393939393934	0.08206099398622181	0.5309027777777777	0.5202020202020202	-0.020515248496555453	0.5094907407407407	0.4797979797979798	0.005279012669102939	0.06659573138305588	0.5031944444444443	0.03595693293631893	0.49393939393939396	0.044719078022583174
22	{'logisticregression__C': 0.01, 'logisticregression__l1_ratio': 0.0}	0.01	0.0	0.1816497536376887	0.6943729071038004	0.7121212121212122	-0.035578862907691904	0.43690696413582925	0.5075757575757576	0.17407765595569785	0.5862025854084094	0.7070707070707071	0.33200075613472907	0.4869672429897609	0.6287878787878788	0.24232015747572203	0.6893863196181155	0.6767676767676768	0.0316069770620507	0.52651305328908	0.5404040404040404	0.15352206215727945	0.5234395230006299	0.5984848484848485	0.09119641492166165	0.4007184140543042	0.46464646464646464	-0.12338338489401282	0.5603696523776341	0.5656565656565656	0.13696356726888637	0.46012247837865317	0.547979797979798	0.1184375096812011	0.13337579810163105	0.5364999140356217	0.09902353013820957	0.594949494949495	0.08485583314874494
23	{'logisticregression__C': 0.01, 'logisticregression__l1_ratio': 0.1}	0.01	0.1	0.0	0.8129637130943246	0.8156565656565657	0.3148000938676784	0.7288892756015706	0.773989898989899	0.0	0.794656051977722	0.7840909090909091	0.17702833484793146	0.660069585629951	0.7335858585858587	0.3685138655950444	0.761569281872978	0.8156565656565656	0.3148000938676784	0.7050873367139626	0.6856060606060606	0.0	0.8726934126285864	0.851010101010101	-0.18993429409939655	0.5433136064715012	0.6376262626262627	0.17702833484793146	0.8000502765208647	0.8434343434343433	0.12401215819029754	0.5556201271113552	0.619949494949495	0.12862485871171653	0.17722842720312001	0.7234912667622816	0.10938063225999158	0.7560606060606061	0.08358759632129505
24	{'logisticregression__C': 0.01, 'logisticregression__l1_ratio': 0.2}	0.01	0.2	0.0	0.4585648148148148	0.43939393939393934	0.0	0.5094907407407407	0.4797979797979798	0.0	0.5094907407407407	0.4797979797979798	-0.020515248496555453	0.47766203703703697	0.4797979797979798	0.0	0.48396990740740736	0.5	-0.07537783614444091	0.47766203703703697	0.4797979797979798	-0.07537783614444091	0.4585648148148148	0.43939393939393934	0.0	0.5239004629629629	0.5202020202020202	0.050251890762960605	0.5094907407407407	0.4797979797979798	-0.07537783614444091	0.47766203703703697	0.4797979797979798	-0.019639686616691757	0.04234043193445228	0.48864583333333333	0.022949099187152266	0.47777777777777775	0.024186242418946787
